property_code,project_no,type,sales_date,construction_date,completed_90,completed_100,SLA_90,SLA_100,status
PYLU4155,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU4156,PYLPH01,Carpark,9/24/2019,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU4157,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU4158,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU4159,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU4160,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5001,PYLPH01,Carpark,4/28/2021,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5002,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5003,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5004,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5005,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5006,PYLPH01,Carpark,8/22/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5007,PYLPH01,Carpark,3/21/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5008,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5009,PYLPH01,Carpark,3/22/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5010,PYLPH01,Carpark,9/4/2021,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5011,PYLPH01,Carpark,10/9/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5012,PYLPH01,Carpark,3/23/2021,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5013,PYLPH01,Carpark,6/27/2019,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5014,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5015,PYLPH01,Carpark,3/30/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5016,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5017,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5018,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5019,PYLPH01,Carpark,4/7/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5020,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5021,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5022,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5023,PYLPH01,Carpark,1/1/2021,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5024,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5025,PYLPH01,Carpark,5/20/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5026,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5027,PYLPH01,Carpark,12/27/2021,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5028,PYLPH01,Carpark,7/13/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5029,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5030,PYLPH01,Carpark,1/14/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5031,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5032,PYLPH01,Carpark,3/19/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5033,PYLPH01,Carpark,1/6/2023,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5034,PYLPH01,Carpark,6/1/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5035,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5036,PYLPH01,Carpark,6/11/2019,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5037,PYLPH01,Carpark,7/23/2019,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5038,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5039,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5040,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5041,PYLPH01,Carpark,10/5/2019,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5042,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5043,PYLPH01,Carpark,12/15/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5044,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5045,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5046,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5047,PYLPH01,Carpark,10/13/2019,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5048,PYLPH01,Carpark,12/21/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5049,PYLPH01,Carpark,3/5/2023,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5050,PYLPH01,Carpark,3/22/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5051,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5052,PYLPH01,Carpark,3/16/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5053,PYLPH01,Carpark,6/13/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5054,PYLPH01,Carpark,1/29/2021,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5055,PYLPH01,Carpark,1/24/2023,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5056,PYLPH01,Carpark,7/16/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5057,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5058,PYLPH01,Carpark,7/10/2019,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5059,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5060,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5061,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5062,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5063,PYLPH01,Carpark,6/10/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5064,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5065,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5066,PYLPH01,Carpark,1/13/2021,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5067,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5068,PYLPH01,Carpark,5/22/2019,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5069,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5070,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5071,PYLPH01,Carpark,5/2/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5072,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5073,PYLPH01,Carpark,5/7/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5074,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5075,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5076,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5077,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5078,PYLPH01,Carpark,9/28/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5079,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5080,PYLPH01,Carpark,6/28/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5081,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5082,PYLPH01,Carpark,6/29/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5083,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5084,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5085,PYLPH01,Carpark,1/22/2021,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5086,PYLPH01,Carpark,7/6/2019,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5087,PYLPH01,Carpark,6/24/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5088,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5089,PYLPH01,Carpark,5/13/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5090,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5091,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5092,PYLPH01,Carpark,5/12/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5093,PYLPH01,Carpark,3/25/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5094,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5095,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5096,PYLPH01,Carpark,4/5/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5097,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5098,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5099,PYLPH01,Carpark,12/25/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5100,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5101,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5102,PYLPH01,Carpark,12/29/2019,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5103,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5104,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5105,PYLPH01,Carpark,7/19/2019,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5106,PYLPH01,Carpark,2/19/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5107,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5108,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5109,PYLPH01,Carpark,11/19/2019,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5110,PYLPH01,Carpark,10/8/2021,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5111,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5112,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5113,PYLPH01,Carpark,11/29/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5114,PYLPH01,Carpark,6/2/2019,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5115,PYLPH01,Carpark,4/10/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5116,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5117,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5118,PYLPH01,Carpark,9/29/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5119,PYLPH01,Carpark,12/2/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5120,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5121,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5122,PYLPH01,Carpark,6/28/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5123,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5124,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5125,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5126,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5127,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5128,PYLPH01,Carpark,9/20/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5129,PYLPH01,Carpark,9/28/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5130,PYLPH01,Carpark,8/18/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5131,PYLPH01,Carpark,8/18/2021,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5132,PYLPH01,Carpark,6/20/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5133,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5134,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5135,PYLPH01,Carpark,7/7/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5136,PYLPH01,Carpark,11/27/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5137,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5138,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5139,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5140,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5141,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5142,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5143,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5144,PYLPH01,Carpark,4/11/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5145,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5146,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5147,PYLPH01,Carpark,10/2/2022,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5148,PYLPH01,Carpark,3/20/2021,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5149,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5150,PYLPH01,Carpark,6/9/2019,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5151,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5152,PYLPH01,Carpark,1/30/2023,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5153,PYLPH01,Carpark,6/2/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5154,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5155,PYLPH01,Carpark,3/20/2021,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5156,PYLPH01,Carpark,3/17/2021,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5157,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5158,PYLPH01,Carpark,,8/8/2019,4/7/2022,9/6/2022,32,5,Available
PYLU5159,PYLPH01,Carpark,9/11/2019,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
PYLU5160,PYLPH01,Carpark,8/26/2020,8/8/2019,4/7/2022,9/6/2022,32,5,Sold
SAN0001,SANPH03,Carpark,9/12/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0002,SANPH03,Carpark,9/6/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0003,SANPH03,Carpark,11/17/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0004,SANPH03,Carpark,9/4/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0005,SANPH03,Carpark,5/6/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0006,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0007,SANPH03,Carpark,11/8/2020,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0008,SANPH03,Carpark,11/20/2020,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0009,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0010,SANPH03,Carpark,12/22/2020,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0011,SANPH03,Carpark,2/27/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0012,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0013,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0014,SANPH03,Carpark,5/11/2022,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0015,SANPH03,Carpark,10/14/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0016,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0017,SANPH03,Carpark,2/12/2022,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0018,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0019,SANPH03,Carpark,6/7/2022,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0020,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0021,SANPH03,Carpark,10/20/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0022,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0023,SANPH03,Carpark,7/16/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0024,SANPH03,Carpark,5/12/2022,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0025,SANPH03,Carpark,1/9/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0026,SANPH03,Carpark,10/5/2022,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0027,SANPH03,Carpark,1/22/2022,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0028,SANPH03,Carpark,8/13/2022,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0029,SANPH03,Carpark,12/11/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0030,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0031,SANPH03,Carpark,10/17/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0032,SANPH03,Carpark,3/4/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0033,SANPH03,Carpark,9/25/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0034,SANPH03,Carpark,12/4/2020,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0035,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0036,SANPH03,Carpark,1/25/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0037,SANPH03,Carpark,12/25/2020,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0038,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0039,SANPH03,Carpark,1/11/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0040,SANPH03,Carpark,11/7/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0041,SANPH03,Carpark,1/5/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0042,SANPH03,Carpark,11/25/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0043,SANPH03,Carpark,7/17/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0044,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0045,SANPH03,Carpark,11/20/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0046,SANPH03,Carpark,7/12/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0047,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0048,SANPH03,Carpark,11/26/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0049,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0050,SANPH03,Carpark,12/27/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0051,SANPH03,Carpark,5/11/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0052,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0053,SANPH03,Carpark,7/24/2022,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0054,SANPH03,Carpark,12/24/2020,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0055,SANPH03,Carpark,5/31/2022,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0056,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0057,SANPH03,Carpark,12/13/2020,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0058,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0059,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0060,SANPH03,Carpark,8/21/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0061,SANPH03,Carpark,4/23/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0062,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0063,SANPH03,Carpark,6/7/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0064,SANPH03,Carpark,10/20/2020,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0065,SANPH03,Carpark,2/11/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0066,SANPH03,Carpark,4/29/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0067,SANPH03,Carpark,11/3/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0068,SANPH03,Carpark,11/7/2020,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0069,SANPH03,Carpark,11/29/2020,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0070,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0071,SANPH03,Carpark,11/15/2020,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0072,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0073,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0074,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0075,SANPH03,Carpark,3/13/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0076,SANPH03,Carpark,3/22/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0077,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0078,SANPH03,Carpark,11/2/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0079,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0080,SANPH03,Carpark,11/15/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0081,SANPH03,Carpark,12/4/2020,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0082,SANPH03,Carpark,12/8/2020,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0083,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0084,SANPH03,Carpark,,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Available
SAN0085,SANPH03,Carpark,7/2/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0086,SANPH03,Carpark,12/14/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0087,SANPH03,Carpark,6/4/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0088,SANPH03,Carpark,12/18/2020,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0089,SANPH03,Carpark,2/25/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0090,SANPH03,Carpark,7/23/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0091,SANPH03,Carpark,11/3/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
SAN0092,SANPH03,Carpark,1/8/2021,4/8/2019,9/16/2021,12/8/2021,29.34246575,2.712328767,Sold
