property_code,project_no,sale_date,completed_100,turnover_date,collected_date,SLA_turnover,SLA_collection,status,sale_completed
SAN0081,SANPH03,12/4/2020,12/8/2021,1/5/2022,2/1/2022,0.920447074,0.887671233,Sold,FALSE
SAN0082,SANPH03,12/8/2020,12/8/2021,1/11/2022,2/7/2022,1.117685733,0.887671233,Sold,FALSE
SAN0085,SANPH03,7/2/2021,12/8/2021,12/25/2021,1/25/2022,0.558842867,1.019178082,Sold,FALSE
SAN0086,SANPH03,12/14/2021,12/8/2021,1/13/2022,2/7/2022,1.150558843,0.821917808,Sold,TRUE
SAN0087,SANPH03,6/4/2021,12/8/2021,1/11/2022,2/9/2022,1.117685733,0.953424658,Sold,FALSE
SAN0088,SANPH03,12/18/2020,12/8/2021,1/5/2022,1/31/2022,0.920447074,0.854794521,Sold,FALSE
SAN0089,SANPH03,2/25/2021,12/8/2021,1/3/2022,2/3/2022,0.854700855,1.019178082,Sold,FALSE
SAN0090,SANPH03,7/23/2021,12/8/2021,1/4/2022,2/6/2022,0.887573964,1.084931507,Sold,FALSE
SAN0091,SANPH03,11/3/2021,12/8/2021,12/30/2021,1/25/2022,0.723208416,0.854794521,Sold,FALSE
SAN0092,SANPH03,1/8/2021,12/8/2021,1/5/2022,2/6/2022,0.920447074,1.052054795,Sold,FALSE
SAN0093,SANPH03,4/11/2022,12/8/2021,5/11/2022,6/12/2022,0.788954635,1.052054795,Sold,TRUE
SAN0094,SANPH03,6/24/2021,12/8/2021,12/28/2021,1/29/2022,0.657462196,1.052054795,Sold,FALSE
SAN0096,SANPH03,4/7/2022,12/8/2021,5/9/2022,6/10/2022,0.690335306,1.052054795,Sold,TRUE
SAN0097,SANPH03,6/30/2022,12/8/2021,7/29/2022,8/26/2022,0.953320184,0.920547945,Sold,TRUE
SAN0098,SANPH03,8/31/2021,12/8/2021,1/8/2022,2/4/2022,1.019066404,0.887671233,Sold,FALSE
SAN0099,SANPH03,10/29/2020,12/8/2021,12/30/2021,1/26/2022,0.723208416,0.887671233,Sold,FALSE
SAN0100,SANPH03,8/17/2021,12/8/2021,12/25/2021,1/26/2022,0.558842867,1.052054795,Sold,FALSE
SAN0101,SANPH03,4/23/2021,12/8/2021,1/12/2022,2/11/2022,1.150558843,0.98630137,Sold,FALSE
SAN0102,SANPH03,1/16/2021,12/8/2021,1/8/2022,2/6/2022,1.019066404,0.953424658,Sold,FALSE
SAN0103,SANPH03,10/27/2021,12/8/2021,1/11/2022,2/8/2022,1.117685733,0.920547945,Sold,FALSE
SAN0104,SANPH03,8/22/2021,12/8/2021,1/14/2022,2/13/2022,1.216305062,0.98630137,Sold,FALSE
SAN0106,SANPH03,2/17/2022,12/8/2021,3/9/2022,4/11/2022,0.756081525,1.084931507,Sold,TRUE
SAN0107,SANPH03,1/24/2021,12/8/2021,12/28/2021,1/28/2022,0.657462196,1.019178082,Sold,FALSE
SAN0109,SANPH03,3/18/2021,12/8/2021,1/7/2022,2/3/2022,0.986193294,0.887671233,Sold,FALSE
SAN0110,SANPH03,11/5/2020,12/8/2021,12/30/2021,1/25/2022,0.723208416,0.854794521,Sold,FALSE
SAN0111,SANPH03,1/16/2022,12/8/2021,2/15/2022,3/12/2022,0.723208416,0.821917808,Sold,TRUE
SAN0112,SANPH03,2/20/2021,12/8/2021,12/28/2021,1/23/2022,0.657462196,0.854794521,Sold,FALSE
SAN0113,SANPH03,5/24/2022,12/8/2021,6/18/2022,7/19/2022,1.150558843,1.019178082,Sold,TRUE
SAN0117,SANPH03,8/23/2021,12/8/2021,1/6/2022,2/8/2022,0.953320184,1.084931507,Sold,FALSE
SAN0118,SANPH03,4/17/2021,12/8/2021,1/9/2022,2/6/2022,1.051939513,0.920547945,Sold,FALSE
SAN0120,SANPH03,10/30/2020,12/8/2021,1/4/2022,2/3/2022,0.887573964,0.98630137,Sold,FALSE
SAN0121,SANPH03,1/2/2021,12/8/2021,1/13/2022,2/8/2022,1.183431953,0.854794521,Sold,FALSE
SAN0122,SANPH03,12/27/2021,12/8/2021,1/18/2022,2/12/2022,1.051939513,0.821917808,Sold,TRUE
SAN0123,SANPH03,6/29/2021,12/8/2021,1/1/2022,2/2/2022,0.788954635,1.052054795,Sold,FALSE
SAN0124,SANPH03,5/10/2022,12/8/2021,6/3/2022,7/3/2022,0.624589086,0.98630137,Sold,TRUE
SAN0125,SANPH03,6/22/2021,12/8/2021,1/6/2022,2/5/2022,0.953320184,0.98630137,Sold,FALSE
SAN0126,SANPH03,11/22/2021,12/8/2021,1/11/2022,2/7/2022,1.117685733,0.887671233,Sold,FALSE
SAN0127,SANPH03,5/13/2022,12/8/2021,6/6/2022,7/6/2022,0.756081525,0.98630137,Sold,TRUE
SAN0128,SANPH03,6/18/2022,12/8/2021,7/6/2022,8/5/2022,0.854700855,0.98630137,Sold,TRUE
SAN0129,SANPH03,8/26/2021,12/8/2021,1/12/2022,2/11/2022,1.150558843,0.98630137,Sold,FALSE
SAN0130,SANPH03,5/19/2021,12/8/2021,1/11/2022,2/8/2022,1.117685733,0.920547945,Sold,FALSE
SAN0133,SANPH03,4/10/2021,12/8/2021,12/30/2021,1/24/2022,0.723208416,0.821917808,Sold,FALSE
SAN0134,SANPH03,6/13/2021,12/8/2021,1/6/2022,2/6/2022,0.953320184,1.019178082,Sold,FALSE
SAN0135,SANPH03,6/16/2021,12/8/2021,12/31/2021,1/29/2022,0.756081525,0.953424658,Sold,FALSE
SAN0137,SANPH03,12/10/2020,12/8/2021,12/28/2021,1/29/2022,0.657462196,1.052054795,Sold,FALSE
SAN0138,SANPH03,7/26/2022,12/8/2021,8/26/2022,9/26/2022,0.591715976,1.019178082,Sold,TRUE
SAN0139,SANPH03,12/29/2021,12/8/2021,1/30/2022,2/28/2022,1.084812623,0.953424658,Sold,TRUE
SAN0141,SANPH03,10/20/2020,12/8/2021,12/30/2021,1/29/2022,0.723208416,0.98630137,Sold,FALSE
SAN0143,SANPH03,6/1/2021,12/8/2021,1/7/2022,2/2/2022,0.986193294,0.854794521,Sold,FALSE
SAN0144,SANPH03,1/19/2021,12/8/2021,1/14/2022,2/13/2022,1.216305062,0.98630137,Sold,FALSE
SAN0145,SANPH03,2/28/2021,12/8/2021,1/8/2022,2/3/2022,1.019066404,0.854794521,Sold,FALSE
SAN0146,SANPH03,5/2/2021,12/8/2021,1/13/2022,2/7/2022,1.183431953,0.821917808,Sold,FALSE
SAN0147,SANPH03,12/31/2020,12/8/2021,1/3/2022,2/2/2022,0.854700855,0.98630137,Sold,FALSE
SAN0148,SANPH03,4/14/2022,12/8/2021,5/3/2022,5/29/2022,1.019066404,0.854794521,Sold,TRUE
SAN0149,SANPH03,8/11/2021,12/8/2021,1/4/2022,2/3/2022,0.887573964,0.98630137,Sold,FALSE
SAN0150,SANPH03,9/25/2021,12/8/2021,1/3/2022,1/31/2022,0.854700855,0.920547945,Sold,FALSE
SAN0151,SANPH03,12/28/2021,12/8/2021,1/15/2022,2/15/2022,0.953320184,1.019178082,Sold,TRUE
SAN0152,SANPH03,11/17/2021,12/8/2021,1/3/2022,2/5/2022,0.854700855,1.084931507,Sold,FALSE
SAN0153,SANPH03,4/5/2021,12/8/2021,12/28/2021,1/23/2022,0.657462196,0.854794521,Sold,FALSE
SAN0155,SANPH03,11/7/2021,12/8/2021,1/13/2022,2/13/2022,1.183431953,1.019178082,Sold,FALSE
SAN0156,SANPH03,5/14/2021,12/8/2021,1/9/2022,2/8/2022,1.051939513,0.98630137,Sold,FALSE
SAN0157,SANPH03,8/22/2021,12/8/2021,1/6/2022,2/5/2022,0.953320184,0.98630137,Sold,FALSE
SAN0159,SANPH03,6/15/2021,12/8/2021,12/29/2021,1/30/2022,0.690335306,1.052054795,Sold,FALSE
SAN0160,SANPH03,12/15/2021,12/8/2021,1/8/2022,2/6/2022,0.920447074,0.953424658,Sold,TRUE
SAN0161,SANPH03,12/19/2021,12/8/2021,1/21/2022,2/22/2022,0.953320184,1.052054795,Sold,TRUE
SAN0167,SANPH03,2/28/2021,12/8/2021,1/5/2022,2/5/2022,0.920447074,1.019178082,Sold,FALSE
SAN0168,SANPH03,8/27/2021,12/8/2021,1/8/2022,2/5/2022,1.019066404,0.920547945,Sold,FALSE
SAN0171,SANPH03,7/9/2021,12/8/2021,12/28/2021,1/23/2022,0.657462196,0.854794521,Sold,FALSE
SAN0172,SANPH03,7/28/2021,12/8/2021,12/25/2021,1/27/2022,0.558842867,1.084931507,Sold,FALSE
SAN0173,SANPH03,6/16/2021,12/8/2021,12/28/2021,1/23/2022,0.657462196,0.854794521,Sold,FALSE
SAN0174,SANPH03,11/23/2020,12/8/2021,12/29/2021,1/29/2022,0.690335306,1.019178082,Sold,FALSE
SAN0175,SANPH03,12/17/2021,12/8/2021,1/5/2022,2/4/2022,0.887573964,0.98630137,Sold,TRUE
SAN0176,SANPH03,11/23/2020,12/8/2021,1/12/2022,2/11/2022,1.150558843,0.98630137,Sold,FALSE
SAN0178,SANPH03,6/8/2021,12/8/2021,1/3/2022,1/29/2022,0.854700855,0.854794521,Sold,FALSE
SAN0181,SANPH03,4/23/2021,12/8/2021,1/2/2022,2/3/2022,0.821827745,1.052054795,Sold,FALSE
SAN0182,SANPH03,3/12/2022,12/8/2021,4/6/2022,5/3/2022,0.690335306,0.887671233,Sold,TRUE
SAN0183,SANPH03,12/6/2020,12/8/2021,1/3/2022,1/28/2022,0.854700855,0.821917808,Sold,FALSE
SAN0184,SANPH03,11/1/2021,12/8/2021,12/30/2021,1/24/2022,0.723208416,0.821917808,Sold,FALSE
SAN0185,SANPH03,11/16/2020,12/8/2021,1/13/2022,2/11/2022,1.183431953,0.953424658,Sold,FALSE
SAN0187,SANPH03,12/13/2020,12/8/2021,12/31/2021,2/2/2022,0.756081525,1.084931507,Sold,FALSE
SAN0188,SANPH03,12/14/2021,12/8/2021,1/10/2022,2/5/2022,0.821827745,0.854794521,Sold,TRUE
SAN0190,SANPH03,9/13/2021,12/8/2021,1/12/2022,2/10/2022,1.150558843,0.953424658,Sold,FALSE
SAN0192,SANPH03,11/24/2021,12/8/2021,1/6/2022,2/2/2022,0.953320184,0.887671233,Sold,FALSE
SAN0193,SANPH03,7/29/2022,12/8/2021,8/24/2022,9/21/2022,0.723208416,0.920547945,Sold,TRUE
SAN0194,SANPH03,8/25/2021,12/8/2021,1/6/2022,1/31/2022,0.953320184,0.821917808,Sold,FALSE
SAN0195,SANPH03,5/3/2021,12/8/2021,1/11/2022,2/13/2022,1.117685733,1.084931507,Sold,FALSE
SAN0196,SANPH03,1/14/2022,12/8/2021,2/6/2022,3/11/2022,0.854700855,1.084931507,Sold,TRUE
SAN0197,SANPH03,2/24/2021,12/8/2021,1/4/2022,2/1/2022,0.887573964,0.920547945,Sold,FALSE
SAN0201,SANPH03,11/3/2020,12/8/2021,1/12/2022,2/9/2022,1.150558843,0.920547945,Sold,FALSE
SAN0202,SANPH03,12/24/2020,12/8/2021,1/4/2022,1/31/2022,0.887573964,0.887671233,Sold,FALSE
SAN0204,SANPH03,10/17/2020,12/8/2021,1/1/2022,1/30/2022,0.8,0.953424658,Sold,FALSE
SAN0206,SANPH03,12/30/2021,12/8/2021,1/24/2022,2/25/2022,1.051939513,1.052054795,Sold,TRUE
SAN0207,SANPH03,9/12/2021,12/8/2021,1/3/2022,2/3/2022,0.854700855,1.019178082,Sold,FALSE
SAN0208,SANPH03,7/17/2021,12/8/2021,1/13/2022,2/8/2022,1.183431953,0.854794521,Sold,FALSE
SAN0209,SANPH03,10/17/2020,12/8/2021,1/9/2022,2/11/2022,0.4,1.084931507,Sold,FALSE
SAN0211,SANPH01,3/1/2019,12/3/2021,12/24/2021,1/25/2022,0.7,1.052054795,Sold,FALSE
SAN0212,SANPH01,2/3/2021,12/3/2021,1/4/2022,2/1/2022,1.066666667,0.920547945,Sold,FALSE
SAN0213,SANPH01,5/17/2022,12/3/2021,6/19/2022,7/18/2022,0.690335306,0.953424658,Sold,TRUE
SAN0214,SANPH01,7/9/2020,12/3/2021,1/5/2022,2/7/2022,1.1,1.084931507,Sold,FALSE
SAN0215,SANPH01,1/4/2020,12/3/2021,12/29/2021,1/31/2022,0.866666667,1.084931507,Sold,FALSE
SAN0216,SANPH01,9/18/2019,12/3/2021,12/27/2021,1/29/2022,0.8,1.084931507,Sold,FALSE
SAN0217,SANPH01,10/8/2021,12/3/2021,12/31/2021,2/2/2022,0.920447074,1.084931507,Sold,FALSE
SAN0218,SANPH01,1/9/2020,12/3/2021,1/7/2022,2/4/2022,1.166666667,0.920547945,Sold,FALSE
SAN0219,SANPH01,3/3/2020,12/3/2021,12/29/2021,1/25/2022,0.866666667,0.887671233,Sold,FALSE
SAN0220,SANPH01,11/9/2021,12/3/2021,12/23/2021,1/24/2022,0.657462196,1.052054795,Sold,FALSE
SAN0222,SANPH01,10/1/2020,12/3/2021,1/7/2022,2/7/2022,1.166666667,1.019178082,Sold,FALSE
SAN0224,SANPH01,9/11/2021,12/3/2021,12/20/2021,1/18/2022,0.566666667,0.953424658,Sold,FALSE
SAN0225,SANPH01,7/8/2021,12/3/2021,1/1/2022,2/1/2022,0.966666667,1.019178082,Sold,FALSE
SAN0226,SANPH01,12/10/2021,12/3/2021,1/6/2022,2/3/2022,1.066666667,0.920547945,Sold,TRUE
SAN0227,SANPH01,12/28/2019,12/3/2021,12/22/2021,1/20/2022,0.633333333,0.953424658,Sold,FALSE
SAN0228,SANPH01,8/6/2020,12/3/2021,12/29/2021,1/31/2022,0.866666667,1.084931507,Sold,FALSE
SAN0229,SANPH01,1/12/2019,12/3/2021,1/3/2022,2/4/2022,1.033333333,1.052054795,Sold,FALSE
SAN0230,SANPH01,10/1/2022,12/3/2021,11/3/2022,12/2/2022,1.150558843,0.953424658,Sold,TRUE
SAN0231,SANPH01,9/6/2020,12/3/2021,1/1/2022,1/27/2022,0.966666667,0.854794521,Sold,FALSE
SAN0233,SANPH01,12/19/2019,12/3/2021,12/31/2021,1/29/2022,0.933333333,0.953424658,Sold,FALSE
SAN0234,SANPH01,8/8/2020,12/3/2021,1/1/2022,1/28/2022,0.966666667,0.887671233,Sold,FALSE
SAN0235,SANPH01,5/3/2022,12/3/2021,6/3/2022,6/28/2022,0.690335306,0.821917808,Sold,TRUE
SAN0236,SANPH01,5/25/2020,12/3/2021,1/4/2022,2/6/2022,1.066666667,1.084931507,Sold,FALSE
SAN0238,SANPH01,2/17/2022,12/3/2021,3/10/2022,4/8/2022,0.657462196,0.953424658,Sold,TRUE
SAN0239,SANPH01,11/11/2020,12/3/2021,12/22/2021,1/17/2022,0.633333333,0.854794521,Sold,FALSE
SAN0240,SANPH01,11/11/2019,12/3/2021,12/29/2021,1/27/2022,0.866666667,0.953424658,Sold,FALSE
SAN0241,SANPH01,9/23/2021,12/3/2021,12/22/2021,1/21/2022,0.633333333,0.98630137,Sold,FALSE
SAN0242,SANPH01,5/29/2021,12/3/2021,1/2/2022,1/30/2022,1,0.920547945,Sold,FALSE
SAN0243,SANPH01,10/27/2020,12/3/2021,1/6/2022,2/2/2022,1.133333333,0.887671233,Sold,FALSE
SAN0244,SANPH01,11/11/2020,12/3/2021,12/25/2021,1/22/2022,0.733333333,0.920547945,Sold,FALSE
SAN0245,SANPH01,9/30/2020,12/3/2021,12/22/2021,1/17/2022,0.633333333,0.854794521,Sold,FALSE
SAN0246,SANPH01,3/1/2021,12/3/2021,12/24/2021,1/18/2022,0.7,0.821917808,Sold,FALSE
SAN0247,SANPH01,7/8/2019,12/3/2021,12/21/2021,1/23/2022,0.6,1.084931507,Sold,FALSE
SAN0248,SANPH01,2/9/2020,12/3/2021,12/30/2021,2/1/2022,0.9,1.084931507,Sold,FALSE
SAN0249,SANPH01,1/25/2021,12/3/2021,12/25/2021,1/26/2022,0.733333333,1.052054795,Sold,FALSE
SAN0250,SANPH01,10/5/2022,12/3/2021,10/23/2022,11/23/2022,1.117685733,1.019178082,Sold,TRUE
SAN0252,SANPH01,4/7/2020,12/3/2021,12/22/2021,1/21/2022,0.633333333,0.98630137,Sold,FALSE
SAN0253,SANPH01,9/29/2020,12/3/2021,1/5/2022,2/7/2022,1.1,1.084931507,Sold,FALSE
SAN0254,SANPH01,4/15/2021,12/3/2021,12/20/2021,1/17/2022,0.566666667,0.920547945,Sold,FALSE
SAN0255,SANPH01,4/6/2019,12/3/2021,12/25/2021,1/19/2022,0.733333333,0.821917808,Sold,FALSE
SAN0256,SANPH01,6/22/2021,12/3/2021,12/22/2021,1/24/2022,0.624589086,1.084931507,Sold,FALSE
SAN0258,SANPH01,8/4/2020,12/3/2021,12/23/2021,1/23/2022,0.666666667,1.019178082,Sold,FALSE
SAN0259,SANPH01,6/12/2021,12/3/2021,1/5/2022,2/5/2022,1.084812623,1.019178082,Sold,FALSE
SAN0260,SANPH01,6/12/2021,12/3/2021,1/4/2022,1/30/2022,1.066666667,0.854794521,Sold,FALSE
SAN0261,SANPH01,7/25/2021,12/3/2021,12/24/2021,1/24/2022,0.7,1.019178082,Sold,FALSE
SAN0262,SANPH01,3/7/2020,12/3/2021,12/28/2021,1/25/2022,0.833333333,0.920547945,Sold,FALSE
SAN0263,SANPH01,12/11/2019,12/3/2021,1/7/2022,2/9/2022,1.166666667,1.084931507,Sold,FALSE
SAN0265,SANPH01,6/28/2020,12/3/2021,12/31/2021,1/26/2022,0.933333333,0.854794521,Sold,FALSE
SAN0266,SANPH01,2/18/2021,12/3/2021,1/7/2022,2/3/2022,1.150558843,0.887671233,Sold,FALSE
SAN0267,SANPH01,4/5/2020,12/3/2021,12/24/2021,1/21/2022,0.7,0.920547945,Sold,FALSE
SAN0268,SANPH01,1/8/2019,12/3/2021,12/21/2021,1/23/2022,0.6,1.084931507,Sold,FALSE
SAN0269,SANPH01,10/16/2022,12/3/2021,11/17/2022,12/15/2022,0.690335306,0.920547945,Sold,TRUE
SAN0270,SANPH01,7/20/2021,12/3/2021,12/30/2021,1/30/2022,0.9,1.019178082,Sold,FALSE
SAN0271,SANPH02,12/29/2020,12/30/2021,1/23/2022,2/20/2022,0.788954635,0.920547945,Sold,FALSE
SAN0272,SANPH02,1/21/2022,12/30/2021,2/15/2022,3/18/2022,1.084812623,1.019178082,Sold,TRUE
SAN0273,SANPH02,11/11/2020,12/30/2021,1/28/2022,2/24/2022,0.953320184,0.887671233,Sold,FALSE
SAN0274,SANPH02,9/7/2019,12/30/2021,1/23/2022,2/20/2022,0.8,0.920547945,Sold,FALSE
SAN0275,SANPH02,4/15/2021,12/30/2021,1/16/2022,2/14/2022,0.566666667,0.953424658,Sold,FALSE
SAN0276,SANPH02,4/24/2020,12/30/2021,1/16/2022,2/15/2022,0.566666667,0.98630137,Sold,FALSE
SAN0277,SANPH02,1/9/2021,12/30/2021,1/22/2022,2/21/2022,0.766666667,0.98630137,Sold,FALSE
SAN0278,SANPH02,1/19/2022,12/30/2021,2/18/2022,3/15/2022,1.051939513,0.821917808,Sold,TRUE
SAN0279,SANPH02,4/16/2021,12/30/2021,1/22/2022,2/18/2022,0.756081525,0.887671233,Sold,FALSE
SAN0280,SANPH02,4/23/2019,12/30/2021,1/22/2022,2/17/2022,0.766666667,0.854794521,Sold,FALSE
SAN0281,SANPH02,3/22/2020,12/30/2021,1/25/2022,2/27/2022,0.866666667,1.084931507,Sold,FALSE
SAN0282,SANPH02,8/22/2020,12/30/2021,1/27/2022,2/25/2022,0.933333333,0.953424658,Sold,FALSE
SAN0283,SANPH02,10/16/2022,12/30/2021,11/18/2022,12/17/2022,1.084812623,0.953424658,Sold,TRUE
SAN0284,SANPH02,9/27/2021,12/30/2021,2/2/2022,2/27/2022,1.117685733,0.821917808,Sold,FALSE
SAN0285,SANPH02,6/17/2021,12/30/2021,2/3/2022,3/2/2022,1.166666667,0.887671233,Sold,FALSE
SAN0287,SANPH02,4/20/2021,12/30/2021,1/24/2022,2/26/2022,0.821827745,1.084931507,Sold,FALSE
SAN0288,SANPH02,2/11/2019,12/30/2021,1/22/2022,2/23/2022,0.766666667,1.052054795,Sold,FALSE
SAN0289,SANPH02,10/25/2019,12/30/2021,1/31/2022,2/27/2022,1.066666667,0.887671233,Sold,FALSE
SAN0290,SANPH02,2/12/2019,12/30/2021,1/29/2022,3/2/2022,1,1.052054795,Sold,FALSE
SAN0291,SANPH02,7/8/2019,12/30/2021,1/24/2022,2/24/2022,0.833333333,1.019178082,Sold,FALSE
SAN0292,SANPH02,5/22/2022,12/30/2021,6/26/2022,7/28/2022,0.624589086,1.052054795,Sold,TRUE
SAN0293,SANPH02,7/16/2020,12/30/2021,1/21/2022,2/16/2022,0.733333333,0.854794521,Sold,FALSE
SAN0294,SANPH02,3/20/2020,12/30/2021,1/19/2022,2/21/2022,0.666666667,1.084931507,Sold,FALSE
SAN0295,SANPH02,10/20/2022,12/30/2021,11/23/2022,12/18/2022,0.887573964,0.821917808,Sold,TRUE
SAN0296,SANPH02,1/24/2022,12/30/2021,2/25/2022,3/25/2022,0.756081525,0.920547945,Sold,TRUE
SAN0297,SANPH02,9/28/2021,12/30/2021,1/23/2022,2/21/2022,0.8,0.953424658,Sold,FALSE
SAN0298,SANPH02,7/30/2019,12/30/2021,2/1/2022,2/26/2022,1.1,0.821917808,Sold,FALSE
SAN0300,SANPH02,11/23/2020,12/30/2021,1/27/2022,2/25/2022,0.920447074,0.953424658,Sold,FALSE
SAN0301,SANPH02,10/16/2020,12/30/2021,1/30/2022,3/3/2022,1.033333333,1.052054795,Sold,FALSE
SAN0302,SANPH02,7/20/2021,12/30/2021,2/2/2022,3/4/2022,1.133333333,0.98630137,Sold,FALSE
SAN0303,SANPH02,9/18/2021,12/30/2021,1/20/2022,2/17/2022,0.7,0.920547945,Sold,FALSE
SAN0304,SANPH02,5/5/2020,12/30/2021,1/22/2022,2/24/2022,0.766666667,1.084931507,Sold,FALSE
SAN0305,SANPH02,11/10/2020,12/30/2021,1/27/2022,2/21/2022,0.933333333,0.821917808,Sold,FALSE
SAN0306,SANPH02,8/9/2020,12/30/2021,1/22/2022,2/21/2022,0.766666667,0.98630137,Sold,FALSE
SAN0307,SANPH02,7/8/2022,12/30/2021,7/29/2022,8/25/2022,1.117685733,0.887671233,Sold,TRUE
SAN0308,SANPH02,4/4/2022,12/30/2021,5/2/2022,5/29/2022,0.920447074,0.887671233,Sold,TRUE
SAN0309,SANPH02,11/13/2019,12/30/2021,2/2/2022,2/27/2022,1.133333333,0.821917808,Sold,FALSE
SAN0310,SANPH02,1/26/2019,12/30/2021,1/30/2022,2/27/2022,1.033333333,0.920547945,Sold,FALSE
SAN0311,SANPH02,4/6/2019,12/30/2021,1/29/2022,2/27/2022,1,0.953424658,Sold,FALSE
SAN0312,SANPH02,3/24/2020,12/30/2021,1/23/2022,2/19/2022,0.8,0.887671233,Sold,FALSE
SAN0314,SANPH02,5/12/2019,12/30/2021,1/21/2022,2/19/2022,0.733333333,0.953424658,Sold,FALSE
SAN0316,SANPH02,6/18/2021,12/30/2021,2/1/2022,2/26/2022,1.1,0.821917808,Sold,FALSE
SAN0317,SANPH02,5/2/2022,12/30/2021,5/28/2022,6/26/2022,0.756081525,0.953424658,Sold,TRUE
SAN0318,SANPH02,12/13/2020,12/30/2021,1/26/2022,2/26/2022,0.887573964,1.019178082,Sold,FALSE
SAN0319,SANPH02,3/17/2021,12/30/2021,1/18/2022,2/20/2022,0.633333333,1.084931507,Sold,FALSE
SAN0320,SANPH02,2/23/2019,12/30/2021,1/27/2022,2/23/2022,0.933333333,0.887671233,Sold,FALSE
SAN0321,SANPH02,4/11/2021,12/30/2021,1/18/2022,2/12/2022,0.633333333,0.821917808,Sold,FALSE
SAN0322,SANPH02,5/4/2020,12/30/2021,1/23/2022,2/17/2022,0.8,0.821917808,Sold,FALSE
SAN0324,SANPH02,8/19/2021,12/30/2021,1/26/2022,2/22/2022,0.887573964,0.887671233,Sold,FALSE
SAN0325,SANPH02,1/19/2021,12/30/2021,1/28/2022,2/27/2022,0.966666667,0.98630137,Sold,FALSE
SAN0326,SANPH02,7/15/2021,12/30/2021,2/4/2022,3/3/2022,1.183431953,0.887671233,Sold,FALSE
SAN0327,SANPH02,9/19/2019,12/30/2021,1/31/2022,2/28/2022,1.066666667,0.920547945,Sold,FALSE
SAN0328,SANPH02,4/28/2020,12/30/2021,1/29/2022,2/23/2022,1,0.821917808,Sold,FALSE
SAN0330,SANPH02,1/16/2020,12/30/2021,1/17/2022,2/15/2022,0.6,0.953424658,Sold,FALSE
SAN0332,SANPH02,4/29/2021,12/30/2021,1/18/2022,2/17/2022,0.633333333,0.98630137,Sold,FALSE
SAN0333,SANPH02,6/13/2021,12/30/2021,1/19/2022,2/15/2022,0.657462196,0.887671233,Sold,FALSE
SAN0334,SANPH02,9/14/2022,12/30/2021,10/16/2022,11/18/2022,0.821827745,1.084931507,Sold,TRUE
SAN0335,SANPH02,6/19/2021,12/30/2021,1/24/2022,2/18/2022,0.833333333,0.821917808,Sold,FALSE
SAN0337,SANPH02,7/5/2021,12/30/2021,1/20/2022,2/19/2022,0.690335306,0.98630137,Sold,FALSE
SAN0338,SANPH02,11/4/2020,12/30/2021,2/3/2022,3/6/2022,1.150558843,1.019178082,Sold,FALSE
SAN0339,SANPH02,7/4/2022,12/30/2021,7/26/2022,8/27/2022,0.821827745,1.052054795,Sold,TRUE
SAN0340,SANPH02,1/12/2019,12/30/2021,1/26/2022,2/26/2022,0.9,1.019178082,Sold,FALSE
SAN0343,SANPH02,9/26/2022,12/30/2021,10/18/2022,11/20/2022,0.854700855,1.084931507,Sold,TRUE
SAN0344,SANPH02,11/19/2021,12/30/2021,1/27/2022,2/21/2022,0.933333333,0.821917808,Sold,FALSE
SAN0345,SANPH02,6/25/2021,12/30/2021,1/30/2022,2/28/2022,1.019066404,0.953424658,Sold,FALSE
SAN0346,SANPH02,7/14/2021,12/30/2021,1/16/2022,2/15/2022,0.558842867,0.98630137,Sold,FALSE
SAN0347,SANPH02,5/24/2020,12/30/2021,1/24/2022,2/24/2022,0.833333333,1.019178082,Sold,FALSE
SAN0349,SANPH02,10/25/2019,12/30/2021,1/20/2022,2/21/2022,0.7,1.052054795,Sold,FALSE
SAN0350,SANPH02,3/5/2020,12/30/2021,1/22/2022,2/19/2022,0.766666667,0.920547945,Sold,FALSE
SAN0351,SANPH03,12/7/2021,12/8/2021,12/30/2021,1/29/2022,0.733333333,0.98630137,Sold,FALSE
SAN0352,SANPH03,8/22/2022,12/8/2021,9/25/2022,10/26/2022,0.986193294,1.019178082,Sold,TRUE
SAN0353,SANPH03,4/17/2022,12/8/2021,5/4/2022,5/30/2022,0.920447074,0.854794521,Sold,TRUE
SAN0354,SANPH03,5/24/2020,12/8/2021,12/31/2021,1/31/2022,0.57,1.019178082,Sold,FALSE
SAN0355,SANPH03,10/15/2022,12/8/2021,11/5/2022,11/30/2022,0.723208416,0.821917808,Sold,TRUE
SAN0356,SANPH03,5/20/2022,12/8/2021,6/10/2022,7/8/2022,1.051939513,0.920547945,Sold,TRUE
SAN0357,SANPH03,8/7/2022,12/8/2021,9/8/2022,10/10/2022,0.624589086,1.052054795,Sold,TRUE
SAN0358,SANPH03,8/21/2019,12/8/2021,1/10/2022,2/10/2022,1.1,1.019178082,Sold,FALSE
SAN0359,SANPH03,8/12/2021,12/8/2021,12/31/2021,1/31/2022,0.766666667,1.019178082,Sold,FALSE
SAN0361,SANPH03,2/28/2021,12/8/2021,1/6/2022,2/8/2022,0.47,1.084931507,Sold,FALSE
SAN0363,SANPH03,7/3/2021,12/8/2021,12/30/2021,1/29/2022,0.723208416,0.98630137,Sold,FALSE
SAN0364,SANPH03,5/21/2021,12/8/2021,1/6/2022,2/4/2022,0.966666667,0.953424658,Sold,FALSE
